DF,DL,MUNICIPIO,LOCALIDAD,SECCION,TIPO,CASILLA,UBICACION
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1272,B,1272 B,"OXXO LIENZO CHARRO, BOULEVARD BENITO JUÁREZ, NÚMERO 1, FRACCIONAMIENTO HACIENDA FLORESTA DEL MAR, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLE GENERAL GUADALUPE VICTORIA"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1272,C1,1272 C1,"OXXO LIENZO CHARRO, BOULEVARD BENITO JUÁREZ, NÚMERO 1, FRACCIONAMIENTO HACIENDA FLORESTA DEL MAR, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLE GENERAL GUADALUPE VICTORIA"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1272,C2,1272 C2,"OXXO LIENZO CHARRO, BOULEVARD BENITO JUÁREZ, NÚMERO 1, FRACCIONAMIENTO HACIENDA FLORESTA DEL MAR, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLE GENERAL GUADALUPE VICTORIA"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1273,B,1273 B,"VETERINARIA ECOVET, CALLE RENÉ ORTIZ, NÚMERO 706, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLE MAR ADRIÁTICO"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1273,C1,1273 C1,"VETERINARIA ECOVET, CALLE RENÉ ORTIZ, NÚMERO 706, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLE MAR ADRIÁTICO"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1273,C2,1273 C2,"VETERINARIA ECOVET, CALLE RENÉ ORTIZ, NÚMERO 706, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLE MAR ADRIÁTICO"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1290,B,1290 B,"ESCUELA PRIMARIA FEDERAL EMILIANO ZAPATA, AVENIDA EMILIANO ZAPATA, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES BENITO JUÁREZ Y VENUSTIANO CARRANZA"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1290,C1,1290 C1,"ESCUELA PRIMARIA FEDERAL EMILIANO ZAPATA, AVENIDA EMILIANO ZAPATA, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES BENITO JUÁREZ Y VENUSTIANO CARRANZA"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1291,B,1291 B,"ESCUELA PRIMARIA BENEMERITO DE LAS AMÉRICAS , CALLE MICAELA AGUILERA TOPETE, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE MANUEL ZAZUETA Y CALLE RIGOBERTO SÁNCHEZ"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1291,C1,1291 C1,"ESCUELA PRIMARIA BENEMERITO DE LAS AMÉRICAS , CALLE MICAELA AGUILERA TOPETE, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE MANUEL ZAZUETA Y CALLE RIGOBERTO SÁNCHEZ"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1291,C2,1291 C2,"ESCUELA PRIMARIA BENEMERITO DE LAS AMÉRICAS , CALLE MICAELA AGUILERA TOPETE, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE MANUEL ZAZUETA Y CALLE RIGOBERTO SÁNCHEZ"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1291,C3,1291 C3,"ESCUELA PRIMARIA BENEMERITO DE LAS AMÉRICAS , CALLE MICAELA AGUILERA TOPETE, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE MANUEL ZAZUETA Y CALLE RIGOBERTO SÁNCHEZ"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1291,C4,1291 C4,"ESCUELA PRIMARIA BENEMERITO DE LAS AMÉRICAS , CALLE MICAELA AGUILERA TOPETE, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE MANUEL ZAZUETA Y CALLE RIGOBERTO SÁNCHEZ"
9,15,5) PLAYAS DE ROSARITO,3) EJIDO PRIMO TAPIA,1291,C5,1291 C5,"ESCUELA PRIMARIA BENEMERITO DE LAS AMÉRICAS , CALLE MICAELA AGUILERA TOPETE, SIN NÚMERO, EJIDO PRIMO TAPIA, CÓDIGO POSTAL 22740, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE MANUEL ZAZUETA Y CALLE RIGOBERTO SÁNCHEZ"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,B,1297 B,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C1,1297 C1,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C2,1297 C2,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C3,1297 C3,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C4,1297 C4,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C5,1297 C5,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C6,1297 C6,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C7,1297 C7,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C8,1297 C8,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,291) VILLA BONITA,1297,C9,1297 C9,"UNIDAD DEPORTIVA VILLA BONITA, CALLE VILLA BONITA, SIN NÚMERO, FRACCIONAMIENTO VILLA BONITA, CÓDIGO POSTAL 22710, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,224) EJIDO MORELOS,1297,EX1,1297 EX1,"ESCUELA PRIMARIA ESTADO 29, CALLE SEXTA, SIN NÚMERO, EJIDO MORELOS, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA , ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,224) EJIDO MORELOS,1297,EX1C1,1297 EX1C1,"ESCUELA PRIMARIA ESTADO 29, CALLE SEXTA, SIN NÚMERO, EJIDO MORELOS, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA , ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,224) EJIDO MORELOS,1297,EX1C2,1297 EX1C2,"ESCUELA PRIMARIA ESTADO 29, CALLE SEXTA, SIN NÚMERO, EJIDO MORELOS, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA , ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,224) EJIDO MORELOS,1297,EX1C3,1297 EX1C3,"ESCUELA PRIMARIA ESTADO 29, CALLE SEXTA, SIN NÚMERO, EJIDO MORELOS, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA , ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,224) EJIDO MORELOS,1297,EX1C4,1297 EX1C4,"ESCUELA PRIMARIA ESTADO 29, CALLE SEXTA, SIN NÚMERO, EJIDO MORELOS, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA , ENTRE CALLE SÉPTIMA Y JOSÉ MARÍA MORELOS"
9,15,5) PLAYAS DE ROSARITO,39) HUAHUATAY,1297,EX2,1297 EX2,"ABARROTES CARMELITA, CALLE BUENA VISTA, SIN NÚMERO, COLONIA HUAHUATAY, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA., ESQUINA CON CALLEJÓN LINDA VISTA"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1363,B,1363 B,"CENTRO DE DESARROLLO FAMILIAR ROSARITO, CALLE LEONARDO ARMENTA, SIN NÚMERO, COLONIA 17 DE AGOSTO, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES MARIANO VERDUGO Y ALTA TENSIÓN"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1363,C1,1363 C1,"CENTRO DE DESARROLLO FAMILIAR ROSARITO, CALLE LEONARDO ARMENTA, SIN NÚMERO, COLONIA 17 DE AGOSTO, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES MARIANO VERDUGO Y ALTA TENSIÓN"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1363,C2,1363 C2,"CENTRO DE DESARROLLO FAMILIAR ROSARITO, CALLE LEONARDO ARMENTA, SIN NÚMERO, COLONIA 17 DE AGOSTO, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES MARIANO VERDUGO Y ALTA TENSIÓN"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1363,C3,1363 C3,"CENTRO DE DESARROLLO FAMILIAR ROSARITO, CALLE LEONARDO ARMENTA, SIN NÚMERO, COLONIA 17 DE AGOSTO, CÓDIGO POSTAL 22707, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES MARIANO VERDUGO Y ALTA TENSIÓN"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1364,B,1364 B,"MERCADO DEL MAR, BOULEVARD POPOTLA, KILÓMETRO 31.5, SIN NÚMERO, COLONIA HERMENEGILDO CUENCA DÍAZ, CÓDIGO POSTAL 22713, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CARRETERA TRANSPENINSULAR Y AUTOPISTA TIJUANA ENSENADA"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1364,C1,1364 C1,"MERCADO DEL MAR, BOULEVARD POPOTLA, KILÓMETRO 31.5, SIN NÚMERO, COLONIA HERMENEGILDO CUENCA DÍAZ, CÓDIGO POSTAL 22713, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CARRETERA TRANSPENINSULAR Y AUTOPISTA TIJUANA ENSENADA"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1365,B,1365 B,"ESCUELA PRIMARIA URBANA CONSTITUCIÓN DE 1917, CALLE GUANAJUATO, NÚMERO 737, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE DISTRITO FEDERAL Y ARTÍCULO 127"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1365,C1,1365 C1,"ESCUELA PRIMARIA URBANA CONSTITUCIÓN DE 1917, CALLE GUANAJUATO, NÚMERO 737, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE DISTRITO FEDERAL Y ARTÍCULO 127"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1365,C2,1365 C2,"ESCUELA PRIMARIA URBANA CONSTITUCIÓN DE 1917, CALLE GUANAJUATO, NÚMERO 737, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE DISTRITO FEDERAL Y ARTÍCULO 127"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1365,C3,1365 C3,"ESCUELA PRIMARIA URBANA CONSTITUCIÓN DE 1917, CALLE GUANAJUATO, NÚMERO 737, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE DISTRITO FEDERAL Y ARTÍCULO 127"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1365,C4,1365 C4,"ESCUELA PRIMARIA URBANA CONSTITUCIÓN DE 1917, CALLE GUANAJUATO, NÚMERO 737, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE DISTRITO FEDERAL Y ARTÍCULO 127"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1365,C5,1365 C5,"ESCUELA PRIMARIA URBANA CONSTITUCIÓN DE 1917, CALLE GUANAJUATO, NÚMERO 737, ZONA CENTRO, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLE DISTRITO FEDERAL Y ARTÍCULO 127"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1366,B,1366 B,"ABARROTES REGINA , CALLE VÍA DE LA FUENTE, NÚMERO 1, FRACCIONAMIENTO CERVERA KIRIAKIDES, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CARRETERA ROSARITO ENSENADA, PLAZA LA FUENTE"
9,15,5) PLAYAS DE ROSARITO,4) POBLADO ROSARITO,1366,C1,1366 C1,"ABARROTES REGINA , CALLE VÍA DE LA FUENTE, NÚMERO 1, FRACCIONAMIENTO CERVERA KIRIAKIDES, CÓDIGO POSTAL 22700, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CARRETERA ROSARITO ENSENADA, PLAZA LA FUENTE"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,B,1367 B,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C1,1367 C1,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C2,1367 C2,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C3,1367 C3,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C4,1367 C4,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C5,1367 C5,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C6,1367 C6,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1367,C7,1367 C7,"PRIMARIA CENTENARIO DE LA REVOLUCIÓN , CALLE ARCA DE NOÉ SIN NÚMERO, COLONIA CUMBRES DE ROSARITO, CÓDIGO POSTAL 22703, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ESQUINA CON CALLE BETHEL, FRENTE A ABARROTES Y MISCELÁNEA RUBÍ"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,B,1370 B,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,C1,1370 C1,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,C2,1370 C2,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,C3,1370 C3,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,C4,1370 C4,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,C5,1370 C5,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,15,5) PLAYAS DE ROSARITO,10) PLAN LIBERTADOR,1370,C6,1370 C6,"ESCUELA PRIMARIA QUINTO MUNICIPIO, BOULEVARD EMILIANO ZAPATA, SIN NÚMERO, AMPLIACIÓN PLAN LIBERTADOR, CÓDIGO POSTAL 22706, PLAYAS DE ROSARITO, BAJA CALIFORNIA, ENTRE CALLES LEOPOLDO ARROYO Y FEDERICO MORALES"
9,6,4) TIJUANA,197) EJIDO OJO DE AGUA,1447,B,1447 B,"ESCUELA PRIMARIA FEDERAL BENITO JUÁREZ GARCÍA, AVENIDA ACUEDUCTO, SIN NÚMERO, EJIDO OJO DE AGUA, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ENTRE LA CALLE LIMÓN Y AVENIDA EMILIANO ZAPATA"
9,6,4) TIJUANA,197) EJIDO OJO DE AGUA,1447,C1,1447 C1,"ESCUELA PRIMARIA FEDERAL BENITO JUÁREZ GARCÍA, AVENIDA ACUEDUCTO, SIN NÚMERO, EJIDO OJO DE AGUA, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ENTRE LA CALLE LIMÓN Y AVENIDA EMILIANO ZAPATA"
9,6,4) TIJUANA,197) EJIDO OJO DE AGUA,1447,C2,1447 C2,"ESCUELA PRIMARIA FEDERAL BENITO JUÁREZ GARCÍA, AVENIDA ACUEDUCTO, SIN NÚMERO, EJIDO OJO DE AGUA, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ENTRE LA CALLE LIMÓN Y AVENIDA EMILIANO ZAPATA"
9,6,4) TIJUANA,197) EJIDO OJO DE AGUA,1447,C3,1447 C3,"ESCUELA PRIMARIA FEDERAL BENITO JUÁREZ GARCÍA, AVENIDA ACUEDUCTO, SIN NÚMERO, EJIDO OJO DE AGUA, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ENTRE LA CALLE LIMÓN Y AVENIDA EMILIANO ZAPATA"
9,6,4) TIJUANA,197) EJIDO OJO DE AGUA,1447,C4,1447 C4,"ESCUELA PRIMARIA FEDERAL BENITO JUÁREZ GARCÍA, AVENIDA ACUEDUCTO, SIN NÚMERO, EJIDO OJO DE AGUA, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ENTRE LA CALLE LIMÓN Y AVENIDA EMILIANO ZAPATA"
9,6,4) TIJUANA,200) MACLOVIO ROJAS,1448,B,1448 B,"ABARROTES DOÑA LUISA , AVENIDA ZAPATA VIVE, MANZANA 08, LOTE 04, EJIDO MACLOVIO ROJAS, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE DERECHOS HUMANOS"
9,6,4) TIJUANA,200) MACLOVIO ROJAS,1448,C1,1448 C1,"ABARROTES DOÑA LUISA , AVENIDA ZAPATA VIVE, MANZANA 08, LOTE 04, EJIDO MACLOVIO ROJAS, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE DERECHOS HUMANOS"
9,6,4) TIJUANA,200) MACLOVIO ROJAS,1448,C2,1448 C2,"ABARROTES DOÑA LUISA , AVENIDA ZAPATA VIVE, MANZANA 08, LOTE 04, EJIDO MACLOVIO ROJAS, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA, ESQUINA CON LA CALLE DERECHOS HUMANOS"
9,6,4) TIJUANA,200) MACLOVIO ROJAS,1449,B,1449 B,"MERCADO EL TORITO, AVENIDA MACLOVIO ROJAS, MANZANA 15, LOTE 03, EJIDO MACLOVIO ROJAS, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA., ENTRE LAS CALLES 10 DE ABRIL Y 18 DE MARZO"
9,6,4) TIJUANA,200) MACLOVIO ROJAS,1449,C1,1449 C1,"MERCADO EL TORITO, AVENIDA MACLOVIO ROJAS, MANZANA 15, LOTE 03, EJIDO MACLOVIO ROJAS, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA., ENTRE LAS CALLES 10 DE ABRIL Y 18 DE MARZO"
9,6,4) TIJUANA,200) MACLOVIO ROJAS,1449,C2,1449 C2,"MERCADO EL TORITO, AVENIDA MACLOVIO ROJAS, MANZANA 15, LOTE 03, EJIDO MACLOVIO ROJAS, CÓDIGO POSTAL 22254, TIJUANA, BAJA CALIFORNIA., ENTRE LAS CALLES 10 DE ABRIL Y 18 DE MARZO"
