MUNICIPIO,DF,DL,SECCION,TIPO,GOB_2019,PM_2019,DL_2019,GOB_2021,PM_2021,DL_2021,PM_2024,DL_2024,ESTRAT_CEN,CLASIFICACION,PRIORIDAD,PERFIL,CLASE,LN_FEB_26,MORENA_PM_2024,DIF_PM24,META
TIJUANA,8,13,1691,URBANO(A),17,12,17,7,20,9,8,4,NO,SWITCH,1,JOVENES,MEDIA,566,153,145,154
TIJUANA,8,13,1692,URBANO(A),29,25,32,5,22,10,17,22,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,1082,246,229,247
TIJUANA,8,13,1693,URBANO(A),17,12,16,6,19,9,19,15,NO,OPOSITOR,3,JOVENES,MEDIA BAJA,1017,269,250,270
TIJUANA,8,13,1694,URBANO(A),17,13,18,10,24,11,18,11,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,1136,256,238,257
TIJUANA,8,13,1695,URBANO(A),17,14,24,14,31,17,24,19,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,941,277,253,278
TIJUANA,8,13,1696,URBANO(A),27,19,24,12,30,22,24,17,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1052,307,283,308
TIJUANA,8,13,1697,URBANO(A),12,10,9,9,16,13,6,8,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,882,208,202,209
TIJUANA,8,13,1698,URBANO(A),12,8,10,8,13,10,15,9,NO,SWITCH,1,MIXTO,MEDIA BAJA,549,158,143,159
TIJUANA,8,13,1699,URBANO(A),21,14,21,3,20,5,11,10,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,745,217,206,218
TIJUANA,8,13,1700,URBANO(A),40,35,42,5,22,14,10,4,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,716,187,177,188
TIJUANA,4,14,1701,URBANO(A),23,19,25,6,20,11,27,16,NO,SWITCH,1,MIXTO,MEDIA ALTA,521,154,127,155
TIJUANA,4,14,1702,URBANO(A),17,14,20,11,36,23,27,20,NO,SWITCH,1,JOVENES,ALTA,955,260,233,261
TIJUANA,8,14,1703,URBANO(A),25,18,21,15,32,19,35,20,NO,SWITCH,1,MIXTO,MEDIA ALTA,480,129,94,130
TIJUANA,4,14,1704,URBANO(A),18,11,10,5,19,6,13,9,NO,SWITCH,1,MIXTO,ALTA,543,193,180,194
TIJUANA,4,14,1705,URBANO(A),28,18,25,7,22,14,21,9,NO,SWITCH,1,MIXTO,ALTA,724,254,233,255
TIJUANA,9,14,1706,URBANO(A),12,12,16,10,31,19,26,17,NO,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,448,109,83,110
TIJUANA,4,14,1707,URBANO(A),34,23,31,5,0,11,21,11,NO,SWITCH,1,MIXTO,ALTA,1066,349,328,350
TIJUANA,9,14,1708,URBANO(A),32,26,30,10,32,19,29,20,NO,SWITCH,1,JOVENES,ALTA,690,217,188,218
TIJUANA,4,14,1709,URBANO(A),8,9,10,1,6,4,11,5,NO,SWITCH,1,JOVENES,ALTA,428,141,130,142
TIJUANA,4,14,1710,URBANO(A),16,8,6,6,13,7,18,8,NO,SWITCH,1,MIXTO,ALTA,525,173,155,174
TIJUANA,4,14,1711,URBANO(A),25,19,26,10,38,17,8,7,NO,SWITCH,1,JOVENES,ALTA,878,319,311,320
TIJUANA,4,14,1712,URBANO(A),16,7,10,10,26,13,19,13,NO,SWITCH,1,JOVENES,ALTA,836,265,246,266
TIJUANA,9,14,1713,URBANO(A),18,8,15,8,24,13,15,11,NO,SWITCH,1,JOVENES,ALTA,876,317,302,318
TIJUANA,9,14,1714,URBANO(A),17,9,13,8,27,16,19,13,NO,SWITCH,1,JOVENES,ALTA,687,203,184,204
TIJUANA,8,14,1715,URBANO(A),20,6,10,8,25,19,35,18,NO,SWITCH,1,MIXTO,MEDIA ALTA,392,121,86,122
TIJUANA,9,14,1716,URBANO(A),14,11,10,8,28,13,10,6,NO,SWITCH,1,JOVENES,ALTA,852,269,259,270
TIJUANA,4,14,1717,URBANO(A),14,5,7,3,16,9,21,7,NO,SWITCH,1,JOVENES,ALTA,683,248,227,249
TIJUANA,9,14,1718,URBANO(A),9,6,9,7,26,9,15,8,NO,SWITCH,1,JOVENES,ALTA,634,185,170,186
TIJUANA,9,14,1719,URBANO(A),17,7,11,8,10,10,15,9,NO,SWITCH,1,JOVENES,ALTA,755,252,237,253
TIJUANA,9,14,1720,URBANO(A),35,27,27,7,41,19,16,12,NO,SWITCH,1,JOVENES,ALTA,822,285,269,286
TIJUANA,9,14,1721,URBANO(A),52,29,40,28,62,44,72,60,NO,SWITCH,1,MIXTO,ALTA,782,217,145,218
TIJUANA,9,14,1722,URBANO(A),20,10,10,4,17,10,20,11,NO,SWITCH,1,MIXTO,ALTA,740,253,233,254
TIJUANA,9,14,1723,URBANO(A),14,4,5,4,14,6,14,7,NO,SWITCH,1,JOVENES,ALTA,742,260,246,261
TIJUANA,9,14,1724,URBANO(A),20,14,15,7,14,16,32,20,NO,SWITCH,1,JOVENES,ALTA,639,187,155,188
TIJUANA,9,14,1725,URBANO(A),24,14,17,5,25,13,36,20,NO,SWITCH,1,JOVENES,MEDIA ALTA,1025,353,317,354
TIJUANA,9,14,1726,URBANO(A),20,4,10,14,40,21,28,16,NO,SWITCH,1,MIXTO,ALTA,729,222,194,223
TIJUANA,9,14,1727,URBANO(A),15,12,13,2,22,11,11,14,NO,SWITCH,1,JOVENES,ALTA,709,234,223,235
TIJUANA,9,14,1728,URBANO(A),19,13,20,14,30,20,23,19,NO,SWITCH,1,JOVENES,ALTA,641,180,157,181
TIJUANA,9,14,1729,URBANO(A),16,9,15,7,27,19,18,13,NO,SWITCH,1,POBLACION INDIGENA,ALTA,561,194,176,195
TIJUANA,9,14,1730,URBANO(A),17,13,10,8,17,9,15,6,NO,SWITCH,1,MIXTO,ALTA,767,254,239,255
TIJUANA,9,14,1731,URBANO(A),18,10,16,12,27,20,25,15,NO,SWITCH,1,JOVENES,ALTA,741,210,185,211
TIJUANA,9,14,1732,URBANO(A),7,4,5,4,10,5,15,8,NO,SWITCH,1,JOVENES,ALTA,650,209,194,210
TIJUANA,9,14,1733,URBANO(A),29,17,29,17,54,25,37,25,NO,SWITCH,1,MIXTO,ALTA,1017,319,282,320
TIJUANA,9,14,1734,URBANO(A),28,22,24,9,42,23,33,5,NO,SWITCH,1,MIXTO,ALTA,1169,378,345,379
TIJUANA,9,14,1735,URBANO(A),33,16,16,25,65,41,58,45,NO,SWITCH,1,MIXTO,ALTA,747,200,142,201
TIJUANA,9,14,1736,URBANO(A),23,10,15,11,31,15,40,22,NO,SWITCH,1,MIXTO,ALTA,687,226,186,227
TIJUANA,9,14,1737,URBANO(A),32,18,23,14,41,21,42,15,NO,SWITCH,1,MIXTO,ALTA,871,310,268,311
TIJUANA,4,14,1738,MIXTO(A),44,24,31,25,69,34,54,32,NO,SWITCH,1,MIXTO,MEDIA ALTA,3074,804,750,805
TIJUANA,4,14,1739,MIXTO(A),16,7,9,6,25,16,26,15,NO,SWITCH,1,MIXTO,ALTA,1204,324,298,325
TIJUANA,4,14,1740,URBANO(A),17,16,19,15,39,24,21,8,NO,SWITCH,1,MIXTO,ALTA,713,195,174,196
TIJUANA,4,6,1741,URBANO(A),18,6,8,5,17,14,9,7,NO,SWITCH,1,MIXTO,MEDIA ALTA,554,159,150,160
TIJUANA,4,14,1742,URBANO(A),23,15,22,9,22,11,11,7,NO,SWITCH,1,MIXTO,MEDIA ALTA,599,208,197,209
TIJUANA,4,14,1743,URBANO(A),7,8,6,4,21,13,9,2,NO,SWITCH,1,JOVENES,MEDIA ALTA,642,219,210,220
TIJUANA,4,6,1744,URBANO(A),20,8,11,11,32,16,28,24,NO,SWITCH,1,MIXTO,ALTA,857,267,239,268
TIJUANA,4,14,1745,URBANO(A),22,19,18,5,10,7,5,8,NO,SWITCH,1,MIXTO,MEDIA ALTA,541,164,159,165
TIJUANA,4,14,1746,URBANO(A),9,4,8,13,26,10,12,5,NO,SWITCH,1,MIXTO,MEDIA ALTA,874,318,306,319
TIJUANA,4,6,1747,URBANO(A),13,7,11,10,0,18,27,18,NO,SWITCH,1,MIXTO,ALTA,495,156,129,157
TIJUANA,4,14,1748,URBANO(A),22,16,18,13,40,23,23,11,NO,SWITCH,1,MIXTO,ALTA,1281,395,372,396
TIJUANA,4,14,1749,URBANO(A),18,11,12,5,26,16,18,17,NO,SWITCH,1,MIXTO,ALTA,1055,366,348,367
TIJUANA,4,14,1750,URBANO(A),70,48,45,27,72,28,25,22,NO,SWITCH,1,POBLACION INDIGENA,ALTA,1017,541,516,542
TIJUANA,4,6,1751,URBANO(A),12,5,9,8,23,11,13,8,NO,SWITCH,1,JOVENES,ALTA,486,113,100,114
TIJUANA,4,14,1752,URBANO(A),10,8,8,2,13,2,8,3,NO,SWITCH,1,MIXTO,ALTA,465,166,158,167
TIJUANA,4,14,1753,URBANO(A),13,10,11,6,13,6,4,3,NO,SWITCH,1,JOVENES,ALTA,427,165,161,166
TIJUANA,4,14,1754,URBANO(A),17,11,10,8,20,10,18,10,NO,SWITCH,1,JOVENES,MEDIA ALTA,661,228,210,229
TIJUANA,4,14,1755,URBANO(A),10,11,9,8,11,8,15,5,NO,SWITCH,1,JOVENES,MEDIA ALTA,601,197,182,198
TIJUANA,9,14,1756,RURAL,14,9,13,12,24,17,29,23,NO,SWITCH,1,DISCAPACITADOS,BAJA,414,100,71,101
TIJUANA,4,14,1757,URBANO(A),21,16,21,7,22,18,24,15,NO,SWITCH,1,MIXTO,ALTA,541,171,147,172
TIJUANA,4,14,1758,URBANO(A),5,4,3,4,14,6,5,4,NO,SWITCH,1,POBLACION INDIGENA,ALTA,307,94,89,95
TIJUANA,4,14,1759,URBANO(A),26,20,26,10,48,30,33,28,NO,SWITCH,1,JOVENES,ALTA,690,245,212,246
TIJUANA,9,14,1760,MIXTO(A),12,5,9,10,22,17,19,16,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,339,174,155,175
TIJUANA,4,14,1761,URBANO(A),34,17,25,13,57,30,31,31,NO,SWITCH,1,MIXTO,ALTA,1043,323,292,324
TIJUANA,4,14,1762,URBANO(A),28,12,15,9,42,27,32,21,NO,OPOSITOR,3,JOVENES,ALTA,645,210,178,211
TIJUANA,4,14,1763,URBANO(A),14,12,14,1,14,4,14,9,NO,SWITCH,1,POBLACION INDIGENA,ALTA,687,226,212,227
TIJUANA,4,14,1764,URBANO(A),18,7,16,9,42,17,27,14,NO,SWITCH,1,MIXTO,ALTA,934,284,257,285
TIJUANA,4,14,1765,URBANO(A),13,5,10,3,21,7,14,9,NO,SWITCH,1,MIXTO,ALTA,706,211,197,212
TIJUANA,4,14,1766,URBANO(A),3,6,5,1,4,4,5,5,NO,SWITCH,1,JOVENES,ALTA,427,141,136,142
TIJUANA,4,14,1767,URBANO(A),27,11,19,11,44,31,52,35,NO,SWITCH,1,MIXTO,ALTA,798,217,165,218
TIJUANA,4,14,1768,URBANO(A),23,12,22,7,33,19,28,23,NO,SWITCH,1,MIXTO,ALTA,466,123,95,124
TIJUANA,4,14,1769,URBANO(A),37,21,26,10,51,29,46,31,NO,SWITCH,1,JOVENES,ALTA,627,199,153,200
TIJUANA,4,14,1770,URBANO(A),26,12,16,9,23,16,28,20,NO,SWITCH,1,JOVENES,ALTA,548,171,143,172
TIJUANA,4,14,1771,URBANO(A),21,19,20,6,0,19,19,11,NO,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,383,97,78,98
TIJUANA,4,14,1772,URBANO(A),37,23,32,25,66,34,61,43,NO,SWITCH,1,JOVENES,ALTA,1103,346,285,347
TIJUANA,4,14,1773,URBANO(A),24,11,12,15,40,23,25,13,NO,SWITCH,1,JOVENES,ALTA,581,178,153,179
TIJUANA,9,14,1774,URBANO(A),35,25,31,10,43,18,31,16,NO,SWITCH,1,POBLACION INDIGENA,ALTA,1318,374,343,375
TIJUANA,4,14,1776,URBANO(A),18,5,14,6,20,13,33,20,NO,OPOSITOR,3,MIXTO,ALTA,470,120,87,121
TIJUANA,4,14,1777,URBANO(A),40,24,31,17,90,46,72,44,NO,SWITCH,1,MIXTO,ALTA,1255,382,310,383
TIJUANA,4,14,1778,URBANO(A),26,11,14,18,63,25,36,24,NO,SWITCH,1,MIXTO,ALTA,934,314,278,315
TIJUANA,4,14,1779,URBANO(A),25,13,22,20,50,32,40,31,NO,SWITCH,1,POBLACION INDIGENA,ALTA,723,199,159,200
TIJUANA,9,14,1780,URBANO(A),56,34,41,21,98,42,66,54,NO,SWITCH,1,MIXTO,ALTA,2135,664,598,665
TIJUANA,4,14,1781,URBANO(A),14,7,12,11,21,17,24,15,NO,SWITCH,1,JOVENES,ALTA,421,102,78,103
TIJUANA,4,14,1782,URBANO(A),16,15,14,6,24,15,23,14,NO,SWITCH,1,JOVENES,ALTA,639,171,148,172
TIJUANA,9,14,1783,URBANO(A),24,26,20,20,51,27,45,29,NO,SWITCH,1,POBLACION INDIGENA,ALTA,1729,491,446,492
TIJUANA,9,14,1784,URBANO(A),30,17,22,11,18,18,22,14,NO,SWITCH,1,MIXTO,ALTA,1042,302,280,303
TIJUANA,9,14,1785,URBANO(A),33,14,21,16,57,31,34,21,NO,SWITCH,1,MIXTO,ALTA,1405,419,385,420
TIJUANA,8,13,1787,RURAL,19,15,16,13,43,17,27,17,NO,OPOSITOR,3,JOVENES,MEDIA BAJA,1343,270,243,271
TIJUANA,8,13,1788,RURAL,7,2,4,0,0,8,13,3,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA,374,109,96,110
TIJUANA,8,14,1789,RURAL,7,7,10,7,10,7,12,7,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,699,159,147,160
TIJUANA,8,13,1790,URBANO(A),38,20,35,25,78,44,53,41,NO,SWITCH,1,MIXTO,MEDIA ALTA,2930,846,793,847
TIJUANA,8,14,1791,URBANO(A),18,15,16,6,15,12,17,5,NO,OPOSITOR,3,JOVENES,MEDIA ALTA,974,287,270,288
TIJUANA,8,13,1792,URBANO(A),54,27,42,25,84,48,78,62,NO,SWITCH,1,MIXTO,MEDIA ALTA,2401,763,685,764
TIJUANA,8,14,1793,URBANO(A),3,1,1,1,1,0,8,4,NO,SWITCH,1,MIXTO,MEDIA,391,108,100,109
TIJUANA,8,14,1794,URBANO(A),14,5,7,11,21,15,28,10,NO,SWITCH,1,JOVENES,MEDIA ALTA,706,186,158,187
TIJUANA,8,14,1795,URBANO(A),15,11,14,11,17,9,10,9,NO,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,763,250,240,251
TIJUANA,8,14,1796,URBANO(A),11,5,6,8,35,18,21,13,NO,SWITCH,1,MIXTO,MEDIA ALTA,2022,513,492,514
TIJUANA,8,14,1797,URBANO(A),9,4,7,5,18,8,14,9,NO,SWITCH,1,MIXTO,MEDIA ALTA,591,195,181,196
TIJUANA,8,14,1798,URBANO(A),13,7,11,6,22,13,21,6,NO,SWITCH,1,MIXTO,MEDIA ALTA,1277,336,315,337
TIJUANA,8,14,1799,URBANO(A),16,11,16,7,24,12,20,7,NO,SWITCH,1,MIXTO,MEDIA ALTA,1053,302,282,303
TIJUANA,9,14,1800,URBANO(A),29,18,24,32,80,40,81,46,NO,SWITCH,1,MIXTO,MEDIA ALTA,6001,1463,1382,1464
TIJUANA,8,14,1801,URBANO(A),5,5,8,4,11,9,11,5,NO,SWITCH,1,MIXTO,MEDIA ALTA,488,157,146,158
TIJUANA,8,14,1802,URBANO(A),7,5,9,8,18,8,17,8,NO,SWITCH,1,JOVENES,MEDIA ALTA,662,217,200,218
TIJUANA,8,14,1803,URBANO(A),7,2,3,11,8,5,9,8,NO,SWITCH,1,DISCAPACITADOS,MEDIA,668,200,191,201
TIJUANA,9,14,1804,MIXTO(A),20,22,30,21,56,37,50,18,NO,SWITCH,1,MIXTO,MEDIA ALTA,4588,1113,1063,1114
TIJUANA,9,14,1805,URBANO(A),5,4,5,2,15,1,1,1,NO,SWITCH,1,JOVENES,MEDIA ALTA,411,131,130,132
TIJUANA,9,14,1806,URBANO(A),19,16,20,16,37,14,20,14,NO,SWITCH,1,MIXTO,MEDIA ALTA,943,284,264,285
MEXICALI,1,5,1808,URBANO(A),52,52,52,21,30,28,21,15,SI,SWITCH,1,MIXTO,MEDIA,490,147,126,148
MEXICALI,1,5,1809,URBANO(A),60,60,55,16,41,32,56,43,SI,SWITCH,1,MIXTO,ALTA,1102,252,196,253
MEXICALI,1,5,1810,URBANO(A),37,42,36,13,46,30,61,48,SI,SWITCH,1,POBLACION INDIGENA,ALTA,1093,253,192,254
MEXICALI,1,5,1811,URBANO(A),22,22,21,14,21,27,36,20,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,713,197,161,198
MEXICALI,1,5,1812,URBANO(A),34,39,40,13,32,24,34,28,SI,SWITCH,1,MIXTO,ALTA,704,189,155,190
MEXICALI,1,5,1813,URBANO(A),25,19,23,11,24,20,10,20,SI,SWITCH,1,MIXTO,MEDIA ALTA,939,105,95,106
MEXICALI,1,5,1814,URBANO(A),24,22,23,5,13,11,17,18,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,604,163,146,164
MEXICALI,1,5,1815,URBANO(A),24,27,24,14,25,18,29,21,SI,SWITCH,1,MIXTO,MEDIA ALTA,691,178,149,179
MEXICALI,1,1,1816,URBANO(A),36,38,36,12,23,15,24,23,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,357,90,66,91
MEXICALI,1,5,1817,URBANO(A),17,17,19,12,18,19,0,19,SI,SWITCH,1,MIXTO,ALTA,771,0,0,1
MEXICALI,1,5,1818,URBANO(A),17,19,15,6,10,9,11,3,SI,SWITCH,1,POBLACION INDIGENA,MEDIA,620,155,144,156
MEXICALI,1,5,1819,URBANO(A),43,52,45,9,18,17,35,27,SI,SWITCH,1,MIXTO,MEDIA,803,214,179,215
MEXICALI,1,1,1820,URBANO(A),17,19,16,7,10,9,0,24,SI,SWITCH,1,MIXTO,MEDIA ALTA,587,0,0,1
MEXICALI,1,1,1821,URBANO(A),16,18,21,10,16,15,13,8,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,498,169,156,170
MEXICALI,1,5,1822,URBANO(A),23,24,27,6,16,9,29,21,SI,SWITCH,1,DISCAPACITADOS,MEDIA,638,160,131,161
MEXICALI,1,5,1823,URBANO(A),28,32,30,17,21,17,43,30,SI,SWITCH,1,MIXTO,MEDIA ALTA,730,179,136,180
MEXICALI,1,5,1824,URBANO(A),26,28,27,5,18,9,35,25,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,581,136,101,137
MEXICALI,1,5,1825,URBANO(A),34,43,29,15,25,18,42,31,SI,SWITCH,1,MIXTO,MEDIA ALTA,884,218,176,219
MEXICALI,1,5,1826,URBANO(A),23,25,19,7,15,8,18,9,SI,SWITCH,1,MIXTO,MEDIA,623,162,144,163
MEXICALI,1,5,1827,URBANO(A),17,25,20,8,14,15,14,8,SI,SWITCH,1,MIXTO,MEDIA ALTA,711,181,167,182
MEXICALI,1,5,1828,URBANO(A),19,26,24,9,11,11,11,21,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,807,91,80,92
MEXICALI,1,5,1829,URBANO(A),33,41,39,9,11,10,28,21,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,761,199,171,200
MEXICALI,1,1,1830,URBANO(A),25,24,26,12,27,16,35,29,SI,SWITCH,1,MIXTO,MEDIA,475,101,66,102
MEXICALI,1,5,1831,URBANO(A),23,28,22,19,28,27,34,18,SI,SWITCH,1,MIXTO,MEDIA ALTA,992,260,226,261
MEXICALI,1,5,1832,URBANO(A),16,21,20,9,18,15,27,21,SI,SWITCH,1,MIXTO,MEDIA ALTA,701,202,175,203
MEXICALI,1,5,1833,URBANO(A),40,39,39,9,17,14,45,29,SI,SWITCH,1,MIXTO,MEDIA ALTA,753,190,145,191
MEXICALI,1,5,1834,URBANO(A),23,23,23,12,15,18,25,19,SI,SWITCH,1,MIXTO,MEDIA ALTA,947,222,197,223
MEXICALI,1,5,1835,URBANO(A),30,34,30,20,24,28,27,24,SI,SWITCH,1,JOVENES,MEDIA ALTA,690,194,167,195
MEXICALI,1,5,1836,URBANO(A),22,25,26,13,13,10,24,21,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,767,168,144,169
MEXICALI,1,5,1837,URBANO(A),42,42,40,10,19,16,33,20,SI,SWITCH,1,MIXTO,MEDIA ALTA,605,141,108,142
MEXICALI,1,5,1838,URBANO(A),22,28,25,3,19,13,21,11,SI,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,679,165,144,166
MEXICALI,1,5,1839,URBANO(A),25,29,23,8,14,9,22,17,SI,SWITCH,1,MIXTO,MEDIA ALTA,725,185,163,186
MEXICALI,1,1,1840,URBANO(A),26,30,27,9,13,10,11,15,SI,OPOSITOR,3,MIXTO,MEDIA,944,95,84,96
MEXICALI,1,1,1841,URBANO(A),13,17,19,5,9,6,17,6,SI,SWITCH,1,MIXTO,MEDIA ALTA,809,158,141,159
MEXICALI,1,1,1842,URBANO(A),28,30,29,11,23,16,36,26,SI,SWITCH,1,MIXTO,MEDIA ALTA,981,208,172,209
MEXICALI,1,1,1843,URBANO(A),26,25,28,6,12,10,21,17,SI,SWITCH,1,DISCAPACITADOS,MEDIA,697,155,134,156
MEXICALI,1,1,1844,URBANO(A),24,21,24,11,12,10,26,12,SI,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,830,213,187,214
MEXICALI,1,1,1845,URBANO(A),13,18,16,8,13,13,21,12,SI,OPOSITOR,3,MIXTO,MEDIA ALTA,767,119,98,120
MEXICALI,1,1,1846,URBANO(A),40,43,44,17,26,24,47,41,SI,OPOSITOR,3,MIXTO,MEDIA ALTA,2837,483,436,484
ENSENADA,3,16,1847,URBANO(A),52,46,48,13,19,24,76,81,NO,SWITCH,1,JOVENES,MEDIA ALTA,1079,226,150,227
ENSENADA,3,16,1848,URBANO(A),40,30,33,13,17,20,46,45,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,1248,264,218,265
ENSENADA,3,16,1849,URBANO(A),57,52,53,21,31,36,63,59,NO,OPOSITOR,3,JOVENES,ALTA,859,196,133,197
ENSENADA,3,16,1850,URBANO(A),34,28,29,15,27,33,64,58,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,1219,216,152,217
ENSENADA,3,16,1851,URBANO(A),53,51,47,21,29,25,62,70,NO,SWITCH,1,MIXTO,MEDIA,1916,434,372,435
ENSENADA,3,16,1852,URBANO(A),40,46,30,16,28,31,77,74,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,1492,301,224,302
ENSENADA,3,17,1853,URBANO(A),31,33,33,18,25,26,72,72,NO,OPOSITOR,3,MIXTO,MEDIA,905,187,115,188
ENSENADA,3,16,1854,URBANO(A),41,29,33,15,23,26,54,56,NO,OPOSITOR,3,MIXTO,ALTA,1029,239,185,240
ENSENADA,3,16,1855,URBANO(A),98,78,75,44,84,93,173,173,NO,SWITCH,1,MIXTO,ALTA,1185,200,27,201
ENSENADA,3,16,1856,URBANO(A),51,52,45,26,24,33,59,53,NO,SWITCH,1,JOVENES,ALTA,1223,333,274,334
ENSENADA,3,16,1857,URBANO(A),35,38,40,14,28,27,76,70,NO,OPOSITOR,3,JOVENES,ALTA,1251,292,216,293
ENSENADA,3,16,1858,URBANO(A),72,73,60,28,39,46,69,72,NO,SWITCH,1,JOVENES,ALTA,943,235,166,236
ENSENADA,3,17,1859,URBANO(A),37,36,37,13,25,23,62,69,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,994,219,157,220
ENSENADA,3,16,1860,URBANO(A),83,60,59,31,47,44,123,128,NO,OPOSITOR,3,JOVENES,ALTA,1216,238,115,239
ENSENADA,3,17,1861,URBANO(A),46,75,38,23,33,35,77,90,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,1049,249,172,250
ENSENADA,3,16,1862,URBANO(A),47,44,36,15,21,18,34,40,NO,OPOSITOR,3,JOVENES,MEDIA ALTA,1423,363,329,364
ENSENADA,3,16,1863,URBANO(A),46,38,37,10,13,10,16,19,NO,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,592,158,142,159
ENSENADA,3,16,1864,URBANO(A),37,45,40,12,21,21,28,32,NO,OPOSITOR,3,JOVENES,MEDIA ALTA,977,239,211,240
ENSENADA,3,16,1865,URBANO(A),12,12,8,3,11,8,21,21,NO,OPOSITOR,3,JOVENES,ALTA,443,99,78,100
ENSENADA,3,16,1866,URBANO(A),29,22,18,8,17,15,33,34,NO,OPOSITOR,3,JOVENES,ALTA,591,162,129,163
ENSENADA,3,16,1867,URBANO(A),28,33,24,16,21,20,22,26,NO,OPOSITOR,3,JOVENES,ALTA,730,197,175,198
TIJUANA,8,12,1868,MIXTO(A),19,15,20,11,26,19,23,16,NO,OPOSITOR,3,JOVENES,MEDIA ALTA,608,147,124,148
TIJUANA,8,12,1869,MIXTO(A),20,22,20,20,78,39,90,56,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,3522,750,660,751
TIJUANA,8,12,1870,MIXTO(A),52,13,36,34,126,56,98,73,NO,SWITCH,1,MIXTO,ALTA,997,194,96,195
TIJUANA,8,12,1871,URBANO(A),10,6,6,7,18,8,19,8,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,698,210,191,211
TIJUANA,8,12,1872,URBANO(A),12,8,10,4,22,9,19,7,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,812,255,236,256
TIJUANA,8,12,1873,URBANO(A),70,22,50,40,103,83,129,119,NO,SWITCH,1,MIXTO,ALTA,1484,351,222,352
TIJUANA,8,12,1874,URBANO(A),11,9,10,5,18,4,14,7,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,606,197,183,198
TIJUANA,8,12,1875,MIXTO(A),18,12,17,10,14,14,28,35,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,1901,389,361,390
TIJUANA,8,12,1876,RURAL,50,18,35,32,95,58,96,88,NO,SWITCH,1,MIXTO,MEDIA,1465,250,154,251
TIJUANA,8,12,1877,URBANO(A),11,9,11,0,0,2,7,6,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA,564,141,134,142
TIJUANA,8,12,1878,URBANO(A),7,4,5,5,19,14,12,8,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,713,208,196,209
TIJUANA,8,12,1879,URBANO(A),8,7,9,3,14,6,13,8,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA,615,162,149,163
TIJUANA,8,12,1880,URBANO(A),10,3,7,5,13,7,17,6,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,704,199,182,200
TIJUANA,8,12,1881,URBANO(A),15,10,13,4,11,6,12,3,NO,OPOSITOR,3,MIXTO,ALTA,657,200,188,201
TIJUANA,8,12,1882,URBANO(A),11,6,6,3,14,11,12,5,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,562,149,137,150
TIJUANA,8,12,1883,URBANO(A),6,6,7,2,7,2,9,5,NO,SWITCH,1,MIXTO,MEDIA ALTA,654,195,186,196
TIJUANA,8,12,1884,URBANO(A),8,12,8,3,12,10,12,5,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,574,182,170,183
TIJUANA,8,12,1885,URBANO(A),5,5,4,2,13,7,7,2,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,406,107,100,108
TIJUANA,8,12,1886,URBANO(A),7,4,5,4,11,4,7,4,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,633,200,193,201
